1,1777005171.958384,0.012829,2026-04-24T04:32:51.958384+00:00,sitl_to_mission,40,,,,,,,,,,,,,,,,,,,,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,1,0,0,0
28,1777005172.212564,0.267018,2026-04-24T04:32:52.212564+00:00,sitl_to_mission,40,-0.001912,0.024124,0.000037,0.024200,-35.363262,149.165237,0.015000,6,10,0.001454,0.001386,-0.699552,,,,,,,61.852235,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,28,27,0,0
137,1777005173.208503,1.262953,2026-04-24T04:32:53.208503+00:00,sitl_to_mission,40,-0.001871,0.024176,0.000121,0.024249,-35.363262,149.165237,0.015000,6,10,0.001458,0.001395,-0.699485,,,,,,,61.852190,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,137,136,0,0
246,1777005174.212929,2.267379,2026-04-24T04:32:54.212929+00:00,sitl_to_mission,40,-0.001957,0.024061,0.000133,0.024141,-35.363262,149.165237,0.015000,6,10,0.001447,0.001399,-0.699429,,,,,,,61.852230,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,246,245,0,0
356,1777005175.206885,3.261329,2026-04-24T04:32:55.206885+00:00,sitl_to_mission,40,-0.002136,0.024191,0.000020,0.024286,-35.363262,149.165237,0.015000,6,10,0.001457,0.001400,-0.699376,,,,,,,61.852268,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,356,355,0,0
485,1777005176.194348,4.248799,2026-04-24T04:32:56.194348+00:00,sitl_to_mission,40,0.000000,0.020000,0.000000,0.020000,-35.363262,149.165237,0.015000,6,10,0.001450,0.001397,-0.699341,,,,,,,61.846584,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,485,484,0,11
597,1777005177.197507,5.251959,2026-04-24T04:32:57.197507+00:00,sitl_to_mission,40,0.000000,0.020000,0.000000,0.020000,-35.363262,149.165237,0.015000,6,10,0.001444,0.001392,-0.699303,,,,,,,61.846584,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,597,596,0,11
708,1777005178.199934,6.254385,2026-04-24T04:32:58.199934+00:00,sitl_to_mission,40,0.000000,0.020000,0.000000,0.020000,-35.363262,149.165237,0.015000,6,10,0.001424,0.001379,-0.699261,,,,,,,61.846584,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,708,707,0,11
827,1777005179.196091,7.250543,2026-04-24T04:32:59.196091+00:00,sitl_to_mission,40,0.000000,0.020000,0.000000,0.020000,-35.363262,149.165237,0.005000,6,10,0.001419,0.001375,-0.699242,,,,,,,61.846584,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,827,826,0,15
938,1777005180.194709,8.249159,2026-04-24T04:33:00.194709+00:00,sitl_to_mission,40,0.000000,0.020000,0.000000,0.020000,-35.363262,149.165237,0.005000,6,10,0.001426,0.001370,-0.699225,,,,,,,61.846584,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,938,937,0,15
1050,1777005181.196268,9.250718,2026-04-24T04:33:01.196268+00:00,sitl_to_mission,40,0.000000,0.020000,0.000000,0.020000,-35.363262,149.165237,0.005000,6,10,0.001470,0.001414,-0.699210,,,,,,,61.846584,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,1050,1049,0,17
1161,1777005182.200963,10.255415,2026-04-24T04:33:02.200963+00:00,sitl_to_mission,40,0.000000,0.010000,-0.290000,0.290172,-35.363262,149.165237,0.083000,6,10,0.001547,0.001470,-0.699223,,,,,,,61.846584,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,1161,1160,0,17
1272,1777005183.199384,11.253834,2026-04-24T04:33:03.199384+00:00,sitl_to_mission,40,0.000000,0.000000,-1.430000,1.430000,-35.363262,149.165237,1.108000,6,10,-0.000974,-0.001052,-0.699416,,,,,,,61.848784,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,1272,1271,0,17
1383,1777005184.082036,12.136486,2026-04-24T04:33:04.082036+00:00,sitl_to_mission,60,-0.001717,0.019748,-2.247813,2.247900,-35.363262,149.165237,2.601000,6,10,0.003500,0.003236,-0.699398,,,,,,,61.857078,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,1383,1382,0,17
1496,1777005185.199011,13.253461,2026-04-24T04:33:05.199011+00:00,sitl_to_mission,40,0.000000,0.020000,-2.480000,2.480081,-35.363262,149.165237,5.624000,6,10,0.001514,0.001379,-0.720618,,,,,,,61.850985,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,1496,1495,0,17
1607,1777005186.193748,14.248198,2026-04-24T04:33:06.193748+00:00,sitl_to_mission,40,0.000000,0.020000,-2.040000,2.040098,-35.363262,149.165237,8.000000,6,10,0.001607,0.001417,-0.720522,,,,,,,61.850985,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,1607,1606,0,17
1716,1777005187.212487,15.266943,2026-04-24T04:33:07.212487+00:00,sitl_to_mission,40,-0.001988,0.022516,-1.233340,1.233547,-35.363262,149.165237,9.259000,6,10,0.002783,0.002793,-0.720505,,,,,,,61.856359,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,1716,1715,0,17
1825,1777005188.211380,16.265830,2026-04-24T04:33:08.211380+00:00,sitl_to_mission,40,-0.001222,0.024557,-0.239374,0.240633,-35.363262,149.165237,9.979000,6,10,0.002316,0.001809,-0.720616,,,,,,,61.855986,0.000000,60.000000,15.000000,45.000000,0.000000,1.500000,0.120000,0.100000,0.050000,1,0.005000,2.000000,0,0,0,forward,1,,0.000000,1825,1824,0,17
