1,1777005028.179082,0.095224,2026-04-24T04:30:28.179082+00:00,sitl_to_mission,40,,,,,,,,,,,,,,,,,,,,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,1,0,0,0
110,1777005029.178582,1.094720,2026-04-24T04:30:29.178582+00:00,sitl_to_mission,40,-0.015434,0.018442,0.000352,0.024051,-35.363262,149.165237,-0.006000,6,10,0.001252,0.001043,-0.100526,,,,,,,58.530028,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,110,109,0,0
219,1777005030.182642,2.098780,2026-04-24T04:30:30.182642+00:00,sitl_to_mission,40,-0.015222,0.018517,0.000293,0.023972,-35.363262,149.165237,-0.006000,6,10,0.001251,0.001043,-0.100569,,,,,,,58.529940,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,219,218,0,0
328,1777005031.183702,3.099845,2026-04-24T04:30:31.183702+00:00,sitl_to_mission,40,-0.015244,0.018445,0.000279,0.023931,-35.363262,149.165237,-0.006000,6,10,0.001253,0.001044,-0.100610,,,,,,,58.529861,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,328,327,0,0
437,1777005032.179450,4.095589,2026-04-24T04:30:32.179450+00:00,sitl_to_mission,40,-0.015204,0.018644,0.000222,0.024058,-35.363262,149.165237,-0.006000,6,10,0.001252,0.001052,-0.100632,,,,,,,58.529863,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,437,436,0,0
546,1777005033.182515,5.098657,2026-04-24T04:30:33.182515+00:00,sitl_to_mission,40,-0.015384,0.018538,0.000112,0.024090,-35.363262,149.165237,-0.006000,6,10,0.001251,0.001048,-0.100672,,,,,,,58.529869,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,546,545,0,0
655,1777005034.176050,6.092186,2026-04-24T04:30:34.176050+00:00,sitl_to_mission,40,-0.015341,0.018475,0.000057,0.024014,-35.363262,149.165237,-0.006000,6,10,0.001234,0.001053,-0.100706,,,,,,,58.529869,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,655,654,0,0
779,1777005035.183629,7.099770,2026-04-24T04:30:35.183629+00:00,sitl_to_mission,40,-0.015288,0.018159,-0.000007,0.023738,-35.363262,149.165237,-0.006000,6,10,0.001240,0.001053,-0.100729,,,,,,,58.529840,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,779,778,0,11
890,1777005036.181520,8.097662,2026-04-24T04:30:36.181520+00:00,sitl_to_mission,40,-0.015116,0.018153,0.000033,0.023623,-35.363262,149.165237,-0.006000,6,10,0.001240,0.001039,-0.100747,,,,,,,58.529756,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,890,889,0,11
999,1777005037.182503,9.098641,2026-04-24T04:30:37.182503+00:00,sitl_to_mission,40,-0.015144,0.018335,-0.000018,0.023781,-35.363262,149.165237,-0.006000,6,10,0.001238,0.001043,-0.100785,,,,,,,58.529934,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,999,998,0,11
1116,1777005038.179709,10.095852,2026-04-24T04:30:38.179709+00:00,sitl_to_mission,40,-0.014157,0.016978,0.000043,0.022106,-35.363262,149.165237,0.003000,6,10,0.001246,0.001043,-0.100779,,,,,,,58.529754,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,1116,1115,0,15
1226,1777005039.184565,11.100706,2026-04-24T04:30:39.184565+00:00,sitl_to_mission,40,-0.002092,0.002574,-0.000075,0.003317,-35.363262,149.165237,0.003000,6,10,0.001405,0.001194,-0.100813,,,,,,,58.526855,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,1226,1225,0,15
1336,1777005040.053716,11.969860,2026-04-24T04:30:40.053716+00:00,sitl_to_mission,40,0.000000,0.000000,0.000000,0.000000,-35.363262,149.165237,0.003000,6,10,0.001685,0.001466,-0.100885,,,,,,,58.523500,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,1336,1335,0,17
1447,1777005041.050868,12.967010,2026-04-24T04:30:41.050868+00:00,sitl_to_mission,40,0.000000,0.000000,-0.210000,0.210000,-35.363262,149.165237,0.049000,6,10,0.001984,0.001785,-0.100987,,,,,,,58.523500,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,1447,1446,0,17
1558,1777005042.052008,13.968150,2026-04-24T04:30:42.052008+00:00,sitl_to_mission,40,0.000000,-0.010000,-1.300000,1.300038,-35.363262,149.165237,0.922000,6,10,-0.000382,-0.000496,-0.101166,,,,,,,58.516150,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,1558,1557,0,17
1669,1777005043.054023,14.970164,2026-04-24T04:30:43.054023+00:00,sitl_to_mission,60,0.001734,-0.001724,-2.112774,2.112775,-35.363262,149.165237,2.320000,6,10,0.003573,0.003251,-0.101157,,,,,,,58.518969,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,1669,1668,0,17
1782,1777005044.055893,15.972034,2026-04-24T04:30:44.055893+00:00,sitl_to_mission,40,0.000000,0.010000,-2.500000,2.500020,-35.363262,149.165237,5.298000,6,10,0.002812,0.002528,-0.128740,,,,,,,58.511906,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,1782,1781,0,17
1893,1777005045.053469,16.969609,2026-04-24T04:30:45.053469+00:00,sitl_to_mission,40,-0.010000,0.010000,-2.150000,2.150047,-35.363262,149.165237,7.738000,6,10,0.004348,0.004133,-0.128840,,,,,,,58.511906,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,1893,1892,0,17
2004,1777005046.053125,17.969265,2026-04-24T04:30:46.053125+00:00,sitl_to_mission,40,-0.010000,0.010000,-1.110000,1.110090,-35.363262,149.165237,9.388000,6,10,0.004019,0.003616,-0.128838,,,,,,,58.511906,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,2004,2003,0,17
2116,1777005047.056753,18.972893,2026-04-24T04:30:47.056753+00:00,sitl_to_mission,40,-0.010000,0.010000,-0.130000,0.130767,-35.363262,149.165237,9.999000,6,10,0.002627,0.002743,-0.128921,,,,,,,58.511906,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,2116,2115,0,17
2227,1777005048.053158,19.969297,2026-04-24T04:30:48.053158+00:00,sitl_to_mission,40,-0.010000,0.000000,0.010000,0.014142,-35.363262,149.165237,9.958000,6,10,0.002119,0.003273,-0.128860,,,,,,,58.508802,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,2227,2226,0,17
2342,1777005049.054180,20.970320,2026-04-24T04:30:49.054180+00:00,sitl_to_mission,40,1.170000,0.960000,-0.020000,1.513572,-35.363259,149.165240,9.952000,6,10,0.241349,-0.245311,-0.068868,,,,,,,58.122154,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,2342,2341,0,19
2457,1777005050.055230,21.971371,2026-04-24T04:30:50.055230+00:00,sitl_to_mission,40,3.310000,2.730000,-0.020000,4.290618,-35.363238,149.165261,9.970000,6,10,-0.019177,-0.366893,0.736546,,,,,,,55.319054,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,2457,2456,0,19
2572,1777005051.052767,22.968906,2026-04-24T04:30:51.052767+00:00,sitl_to_mission,40,5.030000,4.110000,0.000000,6.495614,-35.363201,149.165298,9.983000,6,10,-0.003414,-0.477542,0.691301,,,,,,,50.372858,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,2572,2571,0,19
2686,1777005052.184940,24.101078,2026-04-24T04:30:52.184940+00:00,sitl_to_mission,40,6.134648,5.008313,-0.032324,7.919479,-35.363156,149.165343,9.997000,6,10,0.000248,-0.366234,0.689614,,,,,,,44.459589,0.000000,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,forward,1,,0.000000,2686,2685,0,19
2799,1777005053.184592,25.100731,2026-04-24T04:30:53.184592+00:00,sitl_to_mission,40,4.482345,3.667360,0.028463,5.791524,-35.363107,149.165392,10.001000,6,10,0.003634,0.009345,0.690128,,,,,,,38.185839,0.003819,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,delay,1,,0.000657,2799,2798,0,19
2912,1777005054.183932,26.100073,2026-04-24T04:30:54.183932+00:00,sitl_to_mission,40,2.683232,2.210101,0.001507,3.476245,-35.363074,149.165425,10.000000,6,10,0.009872,0.120957,0.691051,,,,,,,34.185054,0.031080,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,delay,1,,0.003885,2912,2910,1,19
3025,1777005055.184877,27.101015,2026-04-24T04:30:55.184877+00:00,sitl_to_mission,40,0.608431,0.553244,0.004412,0.822366,-35.363059,149.165441,10.009000,6,10,0.008949,0.263476,0.690558,,,,,,,32.364894,0.050741,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,delay,1,,0.009429,3025,3023,1,20
3138,1777005056.185210,28.101349,2026-04-24T04:30:56.185210+00:00,sitl_to_mission,40,-0.220450,-0.132511,0.013100,0.257544,-35.363059,149.165441,10.011000,6,10,0.001903,-0.029782,0.698756,,,,,,,32.398173,0.050344,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,delay,1,,0.009668,3138,3135,2,20
3252,1777005057.058613,28.974754,2026-04-24T04:30:57.058613+00:00,sitl_to_mission,40,0.290000,0.250000,0.010000,0.383014,-35.363059,149.165440,10.004000,6,10,0.001047,-0.137667,0.696897,,,,,,,32.467384,0.049522,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,delay,1,,0.007553,3252,3249,2,22
3367,1777005058.056807,29.972947,2026-04-24T04:30:58.056807+00:00,sitl_to_mission,40,2.520000,2.070000,0.000000,3.261181,-35.363047,149.165452,10.005000,6,10,0.005567,-0.362887,0.685598,,,,,,,31.052702,0.067505,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,delay,1,,0.011713,3367,3363,3,22
3482,1777005059.059520,30.975662,2026-04-24T04:30:59.059520+00:00,sitl_to_mission,40,4.260000,3.510000,0.000000,5.519755,-35.363016,149.165483,10.006000,6,10,0.008693,-0.421684,0.684676,,,,,,,27.726594,0.119242,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,delay,1,,0.014054,3482,3475,6,22
3597,1777005060.058609,31.974749,2026-04-24T04:31:00.058609+00:00,sitl_to_mission,40,5.930000,4.900000,-0.010000,7.692529,-35.362970,149.165529,10.000000,6,10,0.007591,-0.500268,0.684705,,,,,,,23.385509,0.205669,55.000000,20.000000,40.000000,0.000000,1.800000,0.250000,0.150000,0.050000,2,0.000000,0.000000,0,0,0,delay,1,,0.032943,3597,3586,10,22
