1,1777041644.948624,0.029800,2026-04-24T14:40:44.948624+00:00,sitl_to_mission,21,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,1,0,0,0
2,1777041645.354954,0.436126,2026-04-24T14:40:45.354954+00:00,sitl_to_mission,37,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,2,1,0,0
4,1777041646.046921,1.128088,2026-04-24T14:40:46.046921+00:00,sitl_to_mission,22,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,4,3,0,0
9,1777041647.701379,2.782549,2026-04-24T14:40:47.701379+00:00,sitl_to_mission,46,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,9,8,0,0
14,1777041648.049077,3.130251,2026-04-24T14:40:48.049077+00:00,sitl_to_mission,22,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,14,13,0,0
16,1777041649.950294,5.031466,2026-04-24T14:40:49.950294+00:00,sitl_to_mission,21,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,16,15,0,0
17,1777041650.051656,5.132828,2026-04-24T14:40:50.051656+00:00,sitl_to_mission,22,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,17,16,0,0
19,1777041651.713870,6.795041,2026-04-24T14:40:51.713870+00:00,sitl_to_mission,53,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,19,18,0,0
23,1777041652.060926,7.142097,2026-04-24T14:40:52.060926+00:00,sitl_to_mission,22,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,23,22,0,0
25,1777041653.952723,9.033895,2026-04-24T14:40:53.952723+00:00,sitl_to_mission,21,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,25,24,0,0
26,1777041654.062351,9.143523,2026-04-24T14:40:54.062351+00:00,sitl_to_mission,22,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,26,25,0,0
28,1777041655.952522,11.033695,2026-04-24T14:40:55.952522+00:00,sitl_to_mission,21,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,28,27,0,0
29,1777041656.063941,11.145112,2026-04-24T14:40:56.063941+00:00,sitl_to_mission,22,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,29,28,0,0
31,1777041657.273797,12.354968,2026-04-24T14:40:57.273797+00:00,sitl_to_mission,41,,,,,,,,,,,,,,,,,,,,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,31,30,0,0
83,1777041658.025510,13.106679,2026-04-24T14:40:58.025510+00:00,sitl_to_mission,40,0.000000,0.000000,0.000000,0.000000,-35.363262,149.165237,0.000000,6,10,0.000352,0.000139,-0.070966,,,,,,,55.901699,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,83,82,0,0
185,1777041659.024672,14.105845,2026-04-24T14:40:59.024672+00:00,sitl_to_mission,40,0.000000,0.000000,0.000000,0.000000,-35.363262,149.165237,0.000000,6,10,0.000395,0.000171,-0.061963,,,,,,,55.901699,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,185,184,0,0
286,1777041660.026858,15.108030,2026-04-24T14:41:00.026858+00:00,sitl_to_mission,40,0.000000,0.000000,0.000000,0.000000,-35.363262,149.165237,0.000000,6,10,0.000430,0.000207,-0.056885,,,,,,,55.901699,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,286,285,0,0
388,1777041661.019724,16.100893,2026-04-24T14:41:01.019724+00:00,sitl_to_mission,40,0.000000,0.000000,0.000000,0.000000,-35.363262,149.165237,0.000000,6,10,0.000470,0.000252,-0.054180,,,,,,,55.901699,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,388,387,0,0
497,1777041662.024738,17.105909,2026-04-24T14:41:02.024738+00:00,sitl_to_mission,40,0.000000,0.000000,0.000000,0.000000,-35.363262,149.165237,0.000000,6,10,0.000524,0.000301,-0.052978,,,,,,,55.901699,0.000000,50.000000,25.000000,35.000000,6.000000,2.000000,0.400000,0.250000,0.100000,3,0.003000,1.500000,0,0,0,forward,1,,0.000000,497,496,0,0
